16.1279,16.4773,15.3805,16.5724,18.1375,17.6877,18.3339,17.8830,19.6809,17.8647,18.0062,17.7765,19.7908,19.5858,20.7454,19.7439,18.4869,19.8217,18.6988,18.6241,20.1544,19.3567,18.0044,18.2895,16.9308,16.4762,18.4063,18.8737,17.9009,16.2139,17.0338
16.3681,14.3631,13.9102,14.8089,16.4911,18.1454,16.7319,17.7480,17.8996,20.5804,17.6249,17.9939,18.8488,19.1929,17.1299,19.8021,19.4446,19.6193,18.7758,20.3432,20.4625,19.7221,19.8261,17.7244,17.5352,17.4876,18.5278,18.6388,18.3696,17.6733,17.2124
16.2495,15.6260,14.8298,17.2360,16.6079,17.3902,18.8737,18.9496,18.6054,17.7845,18.1598,17.7457,18.8712,21.5586,19.9017,20.2998,20.2023,20.4062,20.9589,19.3791,20.0939,22.4163,16.5994,18.5509,18.6696,18.6783,18.6854,17.3567,20.9729,17.3401,17.3428
15.1097,16.0241,14.7491,15.9092,15.1602,15.4229,17.7779,17.8878,19.7725,20.4904,19.3744,19.8758,18.6388,19.6882,20.0073,20.4578,19.8346,18.8376,18.5526,17.7746,16.9596,17.3340,17.9336,18.0869,17.4759,17.7913,19.0233,17.3888,16.6574,17.0601,17.8726
16.7390,15.6635,15.4094,16.1773,16.9748,18.3481,16.6255,17.2810,18.9663,17.8750,19.6818,18.2253,19.1339,19.5598,21.6462,20.2129,18.4942,18.2480,21.3712,19.9137,18.6580,19.6796,17.8296,18.6892,17.4157,18.1682,16.8127,18.2243,18.8456,17.5101,17.4171
15.4715,16.3877,15.3787,16.3807,16.5312,16.2885,19.2248,17.6816,19.6008,16.2450,19.6503,18.9442,18.9634,20.5431,20.6182,21.2262,21.1056,19.8891,19.5229,19.1173,18.3796,20.2560,19.8305,19.2244,18.2889,17.6258,17.7527,17.7072,18.4109,18.2275,17.2045
15.4180,16.3025,15.5548,18.2760,16.1299,17.3911,15.8293,18.6334,16.4211,18.4701,18.5811,17.9222,18.6882,20.3419,19.6488,20.6048,19.3055,19.8622,18.7376,20.1174,18.6987,17.6027,18.7504,19.5530,17.6859,18.1721,17.8025,19.1244,17.3015,16.7287,17.0590
15.9534,15.7246,14.1501,15.4155,14.9391,17.3108,17.4535,15.9759,18.0570,17.3844,16.1695,19.3402,21.0452,18.8090,20.4443,20.0795,19.4573,22.0213,18.6431,20.3252,18.0650,18.1160,19.6522,17.8449,18.6051,17.8803,18.6292,17.6315,18.7023,17.0885,17.6346
16.6008,16.6555,15.5570,17.1745,17.5816,15.6522,16.9048,18.2685,18.0106,19.0590,18.3138,17.6063,19.3625,17.4129,19.9993,21.5145,20.0453,19.1136,18.8314,19.2427,21.1694,19.7171,18.4926,18.0566,18.5044,20.0001,17.1117,17.2691,17.1584,17.4921,17.2230
17.2482,16.7346,16.6727,17.2113,18.5667,18.8105,18.9360,17.6452,19.6448,18.1832,19.6090,19.5207,19.0832,20.1042,20.6276,19.7554,20.5526,19.2353,22.4311,18.9929,20.0059,19.4846,20.1813,18.4386,19.7300,19.9736,18.6652,17.9409,18.7980,16.9121,17.7643
17.1511,14.9831,15.8999,17.2388,17.2248,15.4996,19.4269,18.2839,19.1215,18.0068,19.8886,18.1416,18.7132,19.1419,20.2224,18.3898,20.8038,19.9318,19.4254,20.0607,17.4977,19.6426,18.1473,19.0980,18.9391,21.3685,15.4544,16.9720,19.7014,16.7766,17.3749
17.1700,15.4160,18.1952,16.6219,15.3779,19.7384,17.0989,18.4630,19.2148,19.6320,18.1515,18.8562,19.7332,22.8013,20.6560,19.8416,19.8606,20.4059,21.0060,18.7817,18.0953,17.8161,17.6551,18.8293,18.2199,18.4367,19.2119,17.0641,18.3189,17.6222,16.8771
15.5061,14.6946,15.7808,16.3813,17.1522,16.2440,17.4589,18.5909,19.0726,19.8611,19.5999,19.4824,22.0187,20.2935,21.7354,19.4547,20.9583,18.1275,20.2092,18.6306,18.7876,18.6306,18.0850,15.6090,20.0796,17.5458,16.4568,19.0320,19.3447,17.3168,17.0079
16.3089,16.7059,16.4795,16.1749,17.8694,16.2241,17.0586,14.8771,18.0776,17.8433,19.8495,18.4418,18.7042,21.8382,20.2972,19.2999,18.4025,18.2906,20.5505,19.2364,19.3575,18.9017,17.7298,17.5176,18.6760,17.1637,16.9186,16.7246,16.7876,18.3100,17.5357
