9.5310,9.3923,9.2390,9.1672,9.0139,8.6915,8.5174,8.0752,7.6859,7.0622,6.5441,5.9351,5.0993,4.2470,3.3324,2.3571,1.3860,0.3599,-0.7217,-1.9434,-3.1752,-4.4475,-5.7309,-6.5551,-7.6692,-8.7966,-10.0542,-11.1089,-12.2168,-13.4478,-14.5971,-15.6127,-16.6088,-17.8241,-18.8674,-20.0815
8.9693,8.9545,8.9469,8.6261,8.3822,8.0743,7.4808,7.0014,6.3800,5.8466,5.1213,4.4678,3.8827,3.0869,2.3270,1.4867,0.4698,-0.5702,-1.7230,-2.7358,-3.7753,-4.7194,-5.7584,-6.7648,-7.6986,-8.7437,-10.0012,-11.1759,-12.3268,-13.3610,-14.3208,-15.2350,-16.3455,-17.3505,-18.3911,-19.4606
9.6637,9.5900,9.3192,9.0685,8.7161,8.5107,8.3572,7.9289,7.3473,6.8440,6.3993,5.8201,4.9279,4.0782,3.0039,1.9606,0.7390,-0.3744,-1.4128,-2.5934,-3.8143,-5.0105,-6.1030,-7.1925,-8.2361,-9.3401,-10.4855,-11.6330,-12.6024,-13.9206,-15.0386,-16.1750,-17.1986,-18.3800,-19.6468,-20.6116
9.4212,9.3070,9.1430,9.1471,8.9915,8.6178,8.3031,7.8698,7.4340,6.8653,6.1433,5.5080,4.6792,3.8263,2.8903,1.6955,0.6618,-0.2988,-1.2832,-2.5015,-3.6655,-4.8276,-5.9121,-6.9847,-8.0305,-8.9596,-10.1100,-11.2560,-12.1727,-13.2791,-14.3246,-15.3287,-16.3344,-17.4243,-18.6578,-19.8260
7.2350,7.1419,6.9445,6.7651,6.4304,5.9979,5.6203,5.2106,4.5907,4.0683,3.3712,2.7609,2.0594,1.2099,0.3390,-0.6299,-1.6353,-2.7237,-3.7006,-4.7134,-5.6958,-6.7625,-7.7168,-8.7306,-9.8932,-10.8047,-11.9384,-12.9827,-14.1559,-15.2165,-16.4557,-17.6017,-18.5932,-19.6105,-20.7660,-21.6678
8.7580,8.6646,8.3931,8.0873,7.8778,7.7683,7.4592,6.8630,6.1643,5.6767,5.0293,4.5697,3.7260,2.8843,1.9463,0.9276,-0.0659,-1.0792,-2.2322,-3.3679,-4.3448,-5.3945,-6.3792,-7.4908,-8.4090,-9.4847,-10.5496,-11.5813,-12.7669,-13.8593,-14.8303,-16.0418,-17.1370,-18.1598,-19.2200,-20.3420
8.9259,8.9246,8.7761,8.6450,8.3977,8.1659,7.6981,7.1206,6.7837,6.2023,5.6196,4.9051,4.4656,3.6024,2.7098,1.6870,0.6620,-0.4157,-1.4176,-2.3323,-3.2921,-4.2661,-5.2824,-6.3906,-7.5439,-8.7208,-9.8556,-11.0095,-12.0933,-13.3006,-14.4242,-15.3882,-16.5831,-17.8317,-19.1231,-20.2514
8.7895,8.9172,8.8452,8.6142,8.4651,8.1430,7.6917,7.1575,6.6730,6.1307,5.5329,4.8371,4.1294,3.3295,2.3545,1.3906,0.4270,-0.7080,-1.6625,-2.8898,-3.8504,-4.9682,-6.1710,-7.3096,-8.2222,-9.1435,-10.1916,-11.1688,-12.2864,-13.3251,-14.4406,-15.3787,-16.3493,-17.4605,-18.3971,-19.6045
7.7474,7.7544,7.7250,7.5818,7.3455,7.0626,6.6687,6.1589,5.6802,5.1325,4.3965,3.5953,2.6754,1.8483,0.9782,0.0842,-0.8090,-1.8460,-2.8729,-3.9750,-4.8662,-5.8136,-6.9332,-8.0776,-9.1773,-10.0930,-11.0229,-12.0173,-13.1343,-14.1390,-15.1434,-16.2790,-17.4921,-18.5019,-19.6315,-20.7692
8.7771,8.7829,8.6576,8.4928,8.2503,7.9692,7.6467,7.2522,6.8452,6.2249,5.5596,4.8818,3.9611,3.1632,2.3783,1.4729,0.3658,-0.7386,-1.8319,-2.9289,-4.1156,-5.3067,-6.3600,-7.4992,-8.6185,-9.7176,-10.8322,-11.9261,-12.9616,-14.0882,-15.1874,-16.3129,-17.4521,-18.5355,-19.6182,-20.7729
8.8803,8.8175,8.6748,8.5233,8.2065,8.0225,7.5445,7.0199,6.5007,6.1199,5.5619,4.7719,4.0417,3.0488,1.9892,1.0550,0.0494,-1.2641,-2.1415,-3.1555,-4.2754,-5.4576,-6.6495,-7.6520,-8.7384,-9.8075,-10.8577,-11.9681,-13.1919,-14.3764,-15.2863,-16.3759,-17.7154,-18.9855,-20.1019,-21.1592
10.1311,10.0883,9.8328,9.7185,9.6292,9.2320,8.9312,8.5587,8.0115,7.5681,6.9482,6.2845,5.5095,4.7194,3.8656,2.9723,1.9128,1.0584,-0.0704,-1.1706,-2.3773,-3.5425,-4.6224,-5.6506,-6.9012,-8.0104,-9.1886,-10.4184,-11.5485,-12.7923,-13.9245,-14.9664,-16.0647,-17.2006,-18.2676,-19.2665
9.8990,9.8819,9.8888,9.7414,9.6666,9.5295,9.3302,9.0085,8.5358,8.0897,7.5134,7.1066,6.4238,5.7359,4.9778,4.1020,3.1889,2.1580,1.0797,-0.1725,-1.3907,-2.7034,-3.8775,-4.9759,-6.1815,-7.3354,-8.5700,-9.9944,-11.2949,-12.4949,-13.7368,-14.7306,-15.9660,-17.2110,-18.3149,-19.6241
11.0440,11.1182,11.1467,10.9533,10.7782,10.5409,10.0931,9.4466,8.8544,8.3384,7.4666,6.9865,6.2209,5.3470,4.4892,3.7028,2.7002,1.8288,0.5749,-0.7047,-1.8558,-3.1611,-4.4519,-5.7421,-6.7361,-7.9109,-8.9655,-10.1270,-11.3132,-12.4200,-13.3134,-14.4115,-15.4417,-16.6334,-17.4722,-18.6086
9.2459,9.3695,9.1892,8.9447,8.7527,8.6290,8.3756,7.9081,7.3876,6.9316,6.3582,5.7254,4.9935,4.3907,3.6449,2.7285,1.7960,0.7615,-0.4491,-1.5405,-2.4583,-3.6546,-4.6976,-5.8994,-6.9966,-8.1829,-9.2158,-10.1944,-11.2727,-12.3516,-13.4670,-14.6694,-15.7891,-16.8760,-18.2210,-19.3156
7.6180,7.7315,7.5944,7.4451,7.3774,7.1072,6.6548,6.0940,5.5046,4.8437,4.0744,3.3750,2.5297,1.5925,0.4279,-0.6225,-1.6761,-2.7170,-3.6184,-4.6365,-5.7230,-7.0239,-8.0844,-9.1381,-9.9257,-11.0240,-12.1960,-13.2281,-14.2293,-15.3324,-16.4028,-17.4807,-18.3998,-19.3628,-20.5266,-21.5397
9.3017,9.3943,9.2313,9.0134,8.8320,8.7190,8.3652,8.0062,7.4086,6.9436,6.2828,5.6077,4.9246,4.0518,3.1696,2.0743,1.2065,0.1300,-0.9733,-2.3228,-3.7462,-4.6805,-5.7592,-6.7305,-7.8750,-9.0213,-10.2251,-11.3179,-12.4152,-13.5177,-14.6789,-15.7099,-16.8388,-17.9019,-19.0074,-20.1490
9.9987,10.1650,9.8526,9.7060,9.5854,9.3042,8.9401,8.4642,8.1206,7.6257,6.9502,6.2239,5.4520,4.5944,3.6334,2.7339,1.7087,0.7319,-0.3748,-1.5749,-2.8054,-3.7638,-4.8370,-5.9114,-7.1408,-8.5301,-9.4748,-10.5167,-11.6905,-12.8208,-13.8184,-14.8901,-15.8649,-17.0969,-18.1049,-19.1486
11.5848,11.4963,11.3285,11.2719,11.1185,10.7438,10.4108,9.9588,9.5191,9.1463,8.4676,7.7439,7.0120,6.2481,5.4495,4.6419,3.6740,2.6695,1.6490,0.4339,-0.8189,-1.9301,-3.1084,-4.4058,-5.5805,-6.7715,-8.0353,-9.3915,-10.5795,-11.9008,-13.1717,-14.5134,-15.7909,-16.9607,-18.1410,-19.2385
9.5249,9.5090,9.4313,9.2344,8.9516,8.6709,8.1701,7.7003,7.2145,6.4521,5.8396,5.1421,4.3196,3.5857,2.8146,1.8925,0.7928,-0.2236,-1.3615,-2.6041,-3.7624,-4.7392,-5.6991,-6.6979,-7.9724,-9.1774,-10.1992,-11.2956,-12.4615,-13.5170,-14.5762,-15.6280,-16.7744,-18.0228,-18.9700,-20.0093
8.2196,8.3265,8.1053,7.8924,7.8410,7.4548,7.0031,6.3585,5.7831,5.2496,4.7580,4.0295,3.4910,2.7513,1.8269,0.9455,0.0996,-0.9907,-2.1927,-3.2780,-4.4172,-5.3621,-6.3229,-7.3598,-8.3831,-9.4301,-10.6357,-11.7618,-12.8168,-13.8292,-14.8298,-15.8477,-17.0469,-18.0562,-19.2750,-20.3360
7.7065,7.7209,7.7145,7.6133,7.3691,7.0788,6.7851,6.3958,5.8082,5.3399,4.8245,4.1951,3.2577,2.3239,1.4616,0.2585,-0.8391,-1.9951,-3.0948,-4.4491,-5.6946,-6.7684,-7.9064,-9.2134,-10.2494,-11.3302,-12.4768,-13.6786,-14.7410,-15.7328,-16.8502,-17.9889,-19.1849,-20.4084,-21.6506,-22.7541
8.7793,8.6776,8.4963,8.3410,8.3528,8.0355,7.6910,7.1353,6.6700,6.0748,5.3976,4.5238,3.9793,3.2943,2.3877,1.4299,0.4614,-0.5016,-1.5503,-2.6009,-3.6944,-4.9316,-6.0962,-7.2152,-8.2930,-9.1580,-10.1005,-11.1971,-12.1767,-13.2724,-14.2365,-15.5009,-16.7104,-17.8466,-18.9316,-19.9200
9.5634,9.6337,9.5446,9.3172,9.0574,8.7959,8.5666,8.2167,7.7294,7.0868,6.4373,5.7305,4.8691,4.1613,3.3232,2.2909,1.3734,0.3249,-0.9458,-2.2478,-3.4901,-4.8386,-5.8967,-6.9897,-8.0911,-9.1696,-10.4131,-11.5346,-12.5040,-13.7714,-14.8139,-15.9599,-17.0782,-18.1511,-19.4829,-20.7201
10.2036,10.1442,10.1491,9.9206,9.4728,9.2701,8.8008,8.4046,7.9649,7.4791,6.9767,6.3593,5.4491,4.5563,3.6226,2.8283,1.8356,0.7752,-0.4196,-1.4692,-2.4491,-3.6814,-4.7588,-5.8707,-6.9194,-8.0349,-9.3025,-10.4489,-11.5690,-12.5689,-13.8323,-15.0391,-16.0619,-17.2389,-18.4631,-19.6700
10.6780,10.6337,10.5964,10.4244,10.3610,10.0343,9.5843,9.2177,8.6504,8.1901,7.4632,6.7197,5.8868,4.7884,3.8219,2.7307,1.6350,0.4349,-0.5759,-1.8325,-2.9627,-4.1630,-5.2572,-6.2778,-7.4527,-8.7732,-9.7050,-10.7390,-11.8924,-12.8942,-13.8599,-14.9787,-16.0838,-17.1154,-18.0286,-19.1009
10.1292,9.9696,9.9204,9.8965,9.5414,9.2739,9.1279,8.7817,8.3837,7.9818,7.2613,6.6994,6.1021,5.3069,4.4358,3.5113,2.4118,1.2695,0.1466,-1.1958,-2.5627,-3.6618,-4.9756,-6.0990,-7.2104,-8.3897,-9.6313,-10.8189,-12.0538,-13.2645,-14.5489,-15.5646,-16.7781,-17.9233,-18.8500,-20.0317
9.5586,9.4638,9.3458,9.1570,8.9885,8.8218,8.3969,7.9824,7.4112,6.7714,6.3082,5.6785,4.9873,4.1242,3.3246,2.5112,1.4225,0.4201,-0.6351,-1.5387,-2.5870,-3.6462,-4.6429,-5.4343,-6.5967,-7.7561,-8.7248,-9.9700,-11.0707,-12.1716,-13.1578,-14.3730,-15.4712,-16.5138,-17.6489,-18.6149
9.6197,9.4996,9.2905,9.2603,9.1164,8.8673,8.5594,8.1186,7.5828,6.9961,6.5028,5.7094,4.8482,4.0310,3.1260,2.1288,1.1768,0.1907,-1.2256,-2.2826,-3.4121,-4.3856,-5.5238,-6.5273,-7.6644,-8.7704,-9.9321,-11.1525,-12.4436,-13.4566,-14.6892,-15.5962,-16.7705,-17.9387,-19.0291,-20.0541
8.9189,8.9964,8.8884,8.7483,8.6103,8.2448,7.8342,7.3416,6.8183,6.0219,5.4014,4.6504,3.9558,3.1058,2.0849,1.1813,0.0868,-0.9594,-2.1796,-3.2534,-4.4431,-5.5028,-6.7207,-7.8628,-8.9048,-10.2236,-11.3310,-12.4766,-13.6504,-14.7299,-15.8902,-17.0681,-18.1363,-19.2799,-20.4807,-21.5156
